topic,term,beta
5,husband,0.010487351014091265
6,husband,0.004591601407209042
7,husband,0.0025328283630446373
8,husband,0.005289891220387528
9,husband,0.009703864603529126
10,husband,0.0033924100163460202
1,improving,4.4369602246418724e-7
2,improving,1.7047326055300667e-5
3,improving,4.8283255746596406e-4
4,improving,1.3423856625031923e-6
5,improving,5.344738494516152e-4
6,improving,9.005481350253356e-4
7,improving,2.432027188473687e-4
8,improving,2.56818167712338e-4
9,improving,8.65184163265943e-4
10,improving,1.878484919802719e-26
1,increase,0.0012103512066992967
2,increase,2.0950053309107473e-4
3,increase,0.007732210626397976
4,increase,0.0031030203771318728
5,increase,0.00269911632914417
6,increase,0.002218158871864255
7,increase,0.0033338408047742366
8,increase,0.00735190578352064
9,increase,0.005569318793408222
10,increase,5.563120229581166e-4
1,lack,0.0011387808359868336
2,lack,0.007664425677321829
3,lack,3.4478575001987765e-4
4,lack,5.46982303024772e-4
5,lack,4.6771622771488923e-4
6,lack,6.137251329943976e-12
7,lack,3.038254662659225e-4
8,lack,0.002509278551300092
9,lack,3.6988221631617036e-4
10,lack,1.7775213792293887e-4
1,lady,7.279258572967251e-6
2,lady,8.083680546608268e-49
3,lady,8.576218265304906e-10
4,lady,4.6119551331001685e-4
5,lady,5.0882298540026e-38
6,lady,1.8485943872355775e-4
7,lady,0.0013673913991328415
8,lady,0.0011712867977704375
9,lady,4.368882791567175e-5
10,lady,1.4522437756708274e-54
1,land,3.088300416182039e-4
2,land,0.0066912804236629085
3,land,2.4712858906012977e-5
4,land,3.6429715407584483e-17
5,land,3.1586661777752406e-4
6,land,3.179465935485227e-16
7,land,0.003493122368433688
8,land,3.931014916211769e-4
9,land,9.917032733058617e-4
10,land,3.226323226535424e-4
1,laura,1.1867230576035537e-10
2,laura,1.0276705809472815e-68
3,laura,1.3567251176423582e-7
4,laura,2.3765270541906046e-22
5,laura,1.07978062795018e-4
6,laura,9.039626939008157e-16
7,laura,3.7373839708990266e-25
8,laura,2.5678634440249975e-48
9,laura,8.54782870641288e-4
10,laura,2.4747614804595603e-4
1,leaving,0.001535634264512655
2,leaving,8.605736664093445e-50
3,leaving,5.8740217660092456e-27
4,leaving,6.303209992423688e-5
5,leaving,3.7139706059781206e-33
6,leaving,9.716325662778947e-5
7,leaving,6.194975823214964e-6
8,leaving,7.786372675305682e-5
9,leaving,1.773456601355231e-7
10,leaving,8.3274107506002e-5
1,line,3.255609552083878e-7
2,line,1.9789704149490183e-51
3,line,1.0644555937306678e-4
4,line,0.0013032726538020176
5,line,0.0024656070952264533
6,line,1.3306737047561426e-5
7,line,3.1687253237184733e-21
8,line,1.640110665124216e-4
9,line,4.4245573145673195e-4
10,line,1.6416668251610745e-4
1,lost,3.994448672539167e-4
2,lost,1.7098438164843013e-5
3,lost,6.46089260828168e-5
4,lost,5.272583724902607e-4
5,lost,3.5492297969711074e-4
6,lost,7.765539769246246e-5
7,lost,1.6243400350617992e-4
8,lost,2.752303271493627e-4
9,lost,1.6695724642402837e-4
10,lost,1.9227809250819665e-4
1,meager,1.8827194698321483e-4
2,meager,2.423493374526729e-54
3,meager,1.2402211080662795e-4
4,meager,5.0438871135714745e-9
5,meager,4.897484398391497e-71
6,meager,5.5904808361604065e-19
7,meager,2.7575811595310064e-5
8,meager,1.933015749968308e-4
9,meager,1.2379286461230535e-44
10,meager,1.8787415797985252e-259
1,minded,9.817030186672194e-5
2,minded,8.501966856293621e-64
3,minded,3.2912563684979044e-13
4,minded,3.264459642040127e-19
5,minded,5.0312602435745563e-54
6,minded,5.908026524528604e-47
7,minded,3.9336757379549265e-5
8,minded,7.738831857309965e-5
9,minded,6.292766962449623e-39
10,minded,3.864959620908104e-122
1,mini,3.1225975995775416e-11
2,mini,5.469214605430543e-51
3,mini,0.0010195647769921457
4,mini,3.7888030760234434e-5
5,mini,1.888627251232345e-5
6,mini,1.0477377393556376e-4
7,mini,1.3377945366106153e-24
8,mini,2.3165963689727033e-4
9,mini,8.355854055288174e-5
10,mini,3.254365972109622e-59
1,neighbors,4.986436901181933e-4
2,neighbors,2.8391262119500264e-42
3,neighbors,7.507174723132936e-4
4,neighbors,8.126332812883787e-5
5,neighbors,4.3142915998176264e-4
6,neighbors,8.884465629646153e-4
7,neighbors,4.900340725555206e-4
8,neighbors,8.551230817721886e-5
9,neighbors,5.371401871160056e-4
10,neighbors,2.717660965623615e-15
1,parents,0.0073598430711325005
2,parents,3.3724450886131517e-4
3,parents,2.672718644555229e-4
4,parents,9.223236621761248e-4
5,parents,0.0018987567972703287
6,parents,3.999059079918788e-4
7,parents,9.4287443975819e-5
8,parents,0.0013618104915508614
9,parents,0.0013120913928396836
10,parents,9.494302858240015e-4
1,person,8.736807857127986e-4
2,person,0.0025700749367282604
3,person,7.701605936680458e-4
4,person,0.002127778101275503
5,person,3.933044686721591e-5
6,person,0.002460743101651891
7,person,0.0024774885841146576
8,person,2.2138437111703858e-4
9,person,2.1875842667430369e-4
10,person,2.3081237707181455e-4
1,product,4.573232464074804e-13
2,product,0.002811000847600338
3,product,1.9396475030146988e-4
4,product,9.353422601354646e-5
5,product,0.0014957662896522468
6,product,3.5007149554713043e-4
7,product,6.24505599441626e-5
8,product,1.7523672703157283e-4
9,product,0.0017071219294492513
10,product,1.52828313881487e-4
1,resources,2.9925861364346822e-5
2,resources,2.7669322083014397e-31
3,resources,3.4699549278635784e-24
4,resources,6.333660116917012e-4
5,resources,3.574639883973854e-5
6,resources,3.606013613799791e-5
7,resources,1.1009254276245738e-4
8,resources,1.9673235618276788e-4
9,resources,1.0329389862981743e-12
10,resources,3.851570476367898e-5
1,responsible,3.183974952858667e-4
2,responsible,0.0026299658542634366
3,responsible,6.437297880356006e-4
4,responsible,5.817414747628826e-4
5,responsible,3.2608821036895125e-4
6,responsible,0.0011157933527088657
7,responsible,6.833467752847914e-4
8,responsible,1.4933143180479664e-4
9,responsible,2.9370960696866914e-4
10,responsible,8.274482067726952e-4
1,sister,0.002262703950689079
2,sister,1.6410236456254534e-5
3,sister,2.6317426116637247e-13
4,sister,6.933022107807295e-4
5,sister,9.719340449586364e-4
6,sister,8.715951158437787e-5
7,sister,3.950281207337096e-10
8,sister,5.392082525514862e-4
9,sister,0.0012198748454812938
10,sister,1.241334034034144e-4
1,sponsored,4.058044985561585e-4
2,sponsored,7.952129890082569e-53
3,sponsored,3.2794016301119923e-261
4,sponsored,2.2029986492018885e-15
5,sponsored,1.264765620564009e-36
6,sponsored,4.2486472744190225e-44
7,sponsored,2.4933479237708504e-5
8,sponsored,9.452379377475711e-12
9,sponsored,3.220572835879929e-30
10,sponsored,8.950372964172549e-271
1,stock,2.2290064446859802e-8
2,stock,4.261486701249546e-46
3,stock,0.0034586726939796067
4,stock,5.135672079907668e-4
5,stock,4.044633439553557e-4
6,stock,3.1284227371398737e-4
7,stock,0.002665400678173663
8,stock,0.012345013105033189
9,stock,0.001077237866710783
10,stock,5.3381214579401164e-8
1,struggles,3.2446719515704937e-4
2,struggles,0.0013024584947069087
3,struggles,4.6771173634198266e-4
4,struggles,2.9597755060689295e-7
5,struggles,2.2422151757557718e-15
6,struggles,5.144870719165585e-4
7,struggles,5.3073477063324384e-6
8,struggles,2.496154663168151e-4
9,struggles,4.646936509562084e-16
10,struggles,1.1540630039136175e-42
1,super,1.0350842583332096e-4
2,super,2.0833334562410437e-55
3,super,6.495987299315801e-33
4,super,6.981738352257094e-99
5,super,4.0575951491664176e-5
6,super,2.2631561036154607e-5
7,super,3.2912256555767386e-23
8,super,1.7195081791709461e-10
9,super,6.451501191323097e-42
10,super,7.462627597375318e-268
1,support,0.0011441477022628335
2,support,2.597807091319142e-4
3,support,0.00503400554639453
4,support,0.007454710404895563
5,support,0.0020464772242798418
6,support,0.009053809013914855
7,support,2.2299891121367428e-4
8,support,0.004792497529223421
9,support,0.002234828818201777
10,support,5.930653026386141e-4
1,table,4.944281707418766e-4
2,table,1.6486645401008056e-5
3,table,2.3791446733857383e-4
4,table,1.1764834472961242e-4
5,table,3.6756900382506596e-4
6,table,7.249793741117392e-6
7,table,7.19023053507248e-5
8,table,1.0281686994559252e-4
9,table,1.8110494747473804e-4
10,table,9.09502240050933e-5
1,time,0.007500873479158339
2,time,1.5824257509987135e-4
3,time,0.0029556302544420385
4,time,0.004551051974199752
5,time,0.0034001681442640294
6,time,0.006493476019181724
7,time,0.002549349288698509
8,time,0.002724587579633314
9,time,0.002406171112533891
10,time,7.669385341291407e-4
1,twin,1.1679512936516564e-4
2,twin,5.8487715771388925e-53
3,twin,2.9108114022845825e-5
4,twin,1.1568099735736865e-249
5,twin,3.524719984772547e-233
6,twin,5.200159868258035e-243
7,twin,6.077774919757785e-7
8,twin,1.8549903799992553e-7
9,twin,3.994969608415271e-37
10,twin,8.965852713430612e-5
1,twins,1.37095698683963e-4
2,twins,3.2383307801814816e-5
3,twins,1.1134135859553353e-7
4,twins,4.26975000652e-23
5,twins,3.518271134732922e-5
6,twins,2.93977159747883e-261
7,twins,2.1519171663516427e-32
8,twins,1.1919934919218429e-5
9,twins,8.040378187225338e-20
10,twins,2.1519252292268284e-52
1,vef,1.144120874862118e-4
2,vef,1.248410047242058e-68
3,vef,5.616376205071065e-289
4,vef,2.0995970637541232e-128
5,vef,1.625590416068383e-288
6,vef,6.283167755411341e-286
7,vef,5.735406982752537e-29
8,vef,6.956480631887241e-22
9,vef,4.781832380047113e-42
10,vef,1.6405304341041027e-281
1,women,0.0010858426102556046
2,women,1.2834455950724333e-44
3,women,0.006035806098969398
4,women,0.006396165179858235
5,women,4.0111087045694317e-4
6,women,0.007813934079902624
7,women,0.009105700880941429
8,women,4.481390728510607e-4
9,women,3.162607244614687e-13
10,women,1.3376821862908908e-9
1,1,0.0013025871263534128
2,1,4.9857500388227294e-5
3,1,1.6789146593132134e-4
4,1,6.375392204773994e-4
5,1,2.733931780897941e-4
6,1,8.510980217152885e-4
7,1,5.705731294247787e-4
8,1,3.30110538807453e-4
9,1,6.311450321227652e-4
10,1,0.0018632280451582408
1,220,1.1595167066707553e-4
2,220,2.034317006994122e-48
3,220,4.406596194778146e-35
4,220,3.0185724150145986e-5
5,220,1.409308192624938e-256
6,220,1.4008442619057634e-30
7,220,2.125117793332987e-5
8,220,5.724444091310263e-5
9,220,2.696059259265817e-29
10,220,9.489536262574867e-65
1,45,0.0010481095242109212
2,45,4.2436418549704165e-47
3,45,1.907445917767738e-4
4,45,9.288578502108755e-6
5,45,1.8059996559338906e-4
6,45,2.550115003404867e-5
7,45,6.407470778113669e-4
8,45,4.941094979963606e-4
9,45,2.868026623265569e-4
10,45,7.329215678111361e-4
1,acre,1.1263170490544234e-21
2,acre,8.57451011829614e-49
3,acre,1.906719503527262e-63
4,acre,9.745207805201475e-38
5,acre,1.7403046947307115e-93
6,acre,2.8471817050948074e-146
7,acre,9.216638930890699e-4
8,acre,1.6629652562919602e-33
9,acre,7.291932786860805e-50
10,acre,4.911669454522404e-93
1,animals,0.0036558487418337222
2,animals,3.322346255718028e-5
3,animals,1.176749919235783e-4
4,animals,7.92243258557664e-24
5,animals,4.661744857654605e-5
6,animals,2.6897410911690738e-25
7,animals,8.598331504097986e-4
8,animals,1.322530107974368e-4
9,animals,3.027962951954569e-20
10,animals,2.7289309516025472e-59
1,attending,9.825594495854026e-4
2,attending,3.235657092321766e-40
3,attending,1.324617050927942e-4
4,attending,8.942024270695877e-4
5,attending,8.783036391959683e-5
6,attending,6.219044602195972e-5
7,attending,6.026815160997967e-4
8,attending,7.158782759942404e-5
9,attending,2.196542078758271e-4
10,attending,5.1185681945004805e-5
1,decided,0.003643429372201854
2,decided,4.107907013837301e-5
3,decided,3.248612638624531e-4
4,decided,0.001049924316931451
5,decided,0.0020677057296773762
6,decided,7.199889607273446e-4
7,decided,3.66395976783224e-4
8,decided,0.001098441485898892
9,decided,0.0018628032585052581
10,decided,2.5717392416757e-4
1,discovered,4.608821970457957e-12
2,discovered,9.166154545472789e-240
3,discovered,1.479764693844086e-261
4,discovered,8.45323095450597e-31
5,discovered,5.511486282442845e-5
6,discovered,1.9647031052709126e-268
7,discovered,1.2794731408424884e-11
8,discovered,1.0910027326799236e-4
9,discovered,3.184360266798033e-39
10,discovered,2.374262013279862e-263
1,elementary,7.968248685729897e-4
2,elementary,1.3212920979774643e-4
3,elementary,1.0220975405033744e-25
4,elementary,2.1425110126145373e-25
5,elementary,1.740655841650554e-13
6,elementary,2.3272670447418493e-4
7,elementary,5.0677570684034096e-5
8,elementary,7.22166732621894e-5
9,elementary,1.2992240342801272e-14
10,elementary,1.0535928832123057e-50
1,feed,0.0012460845809697722
2,feed,5.87369761341416e-4
3,feed,4.943999806093553e-22
4,feed,0.001959541931234859
5,feed,8.502443088977813e-4
6,feed,7.037086554299799e-15
7,feed,0.001545444965926842
8,feed,6.939177073216772e-4
9,feed,7.54225351931118e-12
10,feed,2.9458079119353106e-5
1,firewood,3.497347248287932e-5
2,firewood,3.252543827049827e-160
3,firewood,1.0793485109782302e-30
4,firewood,1.6906336369107249e-25
5,firewood,5.75397038256648e-42
6,firewood,1.957367256269866e-11
7,firewood,1.0222448892264207e-30
8,firewood,3.218170959859539e-4
9,firewood,2.9021441894322595e-25
10,firewood,2.980786538706959e-5
1,grows,7.126550083248102e-12
2,grows,3.181487413425395e-4
3,grows,6.0997213537394444e-5
4,grows,8.569327706806393e-7
5,grows,1.1448561972755648e-13
6,grows,8.932151110731469e-16
7,grows,0.0042321252654870835
8,grows,6.960065697218753e-22
9,grows,2.587623432485691e-4
10,grows,8.249204934865074e-5
1,keeping,2.5282093363940165e-12
2,keeping,6.235469646739488e-47
3,keeping,8.027511535116547e-5
4,keeping,1.9150148712610067e-4
5,keeping,1.3796004456300274e-4
6,keeping,6.743931525639739e-5
7,keeping,7.002967830223777e-4
8,keeping,6.966159400578677e-14
9,keeping,4.047113081234507e-5
10,keeping,1.6055567636718328e-50
1,kiva,0.0016630642609260391
2,kiva,6.93864687848325e-24
3,kiva,3.9499425393098146e-4
4,kiva,8.710902774071262e-5
5,kiva,0.003983700539387386
6,kiva,0.0025641184804719493
7,kiva,0.0020275960782529853
8,kiva,0.002041545513763594
9,kiva,0.017100270802336334
10,kiva,0.004028297817064464
1,maize,1.324033101404167e-20
2,maize,6.64759623486692e-5
3,maize,2.6415707981690885e-54
4,maize,1.2139141494728062e-26
5,maize,1.4875726665546742e-56
6,maize,3.82931404996826e-57
7,maize,0.005753013875016614
8,maize,0.0022152915676820163
9,maize,1.1931898642178989e-36
10,maize,1.1789216172673424e-94
1,makes,0.0027879539733077258
2,makes,7.798546693927477e-4
3,makes,9.115512008365461e-4
4,makes,0.001323830161372804
5,makes,0.002219766407509454
6,makes,0.0014354895782228152
7,makes,5.39428509582137e-4
8,makes,0.0011435731956160847
9,makes,9.663739274308018e-4
10,makes,4.2175068189339616e-4
1,moment,3.0834034038514834e-4
2,moment,3.259515985889271e-5
3,moment,9.328231583025986e-5
4,moment,1.6370171163603866e-8
5,moment,7.479663169480117e-25
6,moment,4.851648464096262e-10
7,moment,2.2756902254750328e-4
8,moment,2.4723604340686883e-4
9,moment,3.398462994371294e-4
10,moment,3.155244665725388e-4
1,money,0.009274147501951008
2,money,5.221368964156267e-4
3,money,0.004809766053132407
4,money,0.004494883648421788
5,money,0.003993307550459215
6,money,0.003372768122146936
7,money,0.001291306770734585
8,money,0.001972496772190471
9,money,0.003458650689963196
10,money,4.8181720277342706e-4
1,partner,2.0120166661035296e-4
2,partner,1.670374150328198e-6
3,partner,6.691641525563218e-4
4,partner,0.0010107911744668566
5,partner,2.0649518031702366e-4
6,partner,9.074140864587162e-4
7,partner,8.836007094112992e-24
8,partner,2.7674303749187624e-16
9,partner,2.500276984725079e-4
10,partner,1.0728622551153103e-4
1,profits,4.411054288180744e-5
2,profits,0.003002290276674467
3,profits,0.0013389784057760052
4,profits,5.646786427375613e-6
5,profits,0.003967264741927735
6,profits,0.0028170198488927317
7,profits,4.07289459985533e-4
8,profits,0.0019896378999892874
9,profits,0.0011274783829638769
10,profits,1.6913022627468017e-5
1,purchase,0.008116009570634993
2,purchase,0.0015187951417276614
3,purchase,0.007031953117183532
4,purchase,0.0034430968780720197
5,purchase,0.002892206473003334
6,purchase,0.0030276252834502164
7,purchase,0.0028336730620218114
8,purchase,0.007801412134340743
9,purchase,0.005963668489967586
10,purchase,4.6930235641891126e-4
1,representative,7.275054614697537e-13
2,representative,7.571752228977401e-69
3,representative,1.1350715134264101e-17
4,representative,0.004157919553242202
5,representative,2.9270000160131092e-77
6,representative,8.509240358574655e-4
7,representative,2.151925293765552e-34
8,representative,4.2611488234154375e-5
9,representative,1.4466746475186014e-45
10,representative,1.874784797521281e-54
1,richard,1.8992461178206697e-5
2,richard,8.887113993578333e-65
3,richard,9.297306610601037e-41
4,richard,2.1772948211182318e-30
5,richard,1.4588021378821247e-60
6,richard,3.7017349749386815e-82
7,richard,2.209235954491194e-19
8,richard,1.0440216713057337e-4
9,richard,8.074044175202346e-5
10,richard,5.104311194513729e-252
1,slaughtering,1.1085467251934232e-4
2,slaughtering,2.9962954847794065e-277
3,slaughtering,5.932536325286338e-33
4,slaughtering,2.0310718469813473e-123
5,slaughtering,6.20190525134905e-52
6,slaughtering,9.88127604616108e-279
7,slaughtering,1.5467060784567873e-5
8,slaughtering,1.0670480055490868e-21
9,slaughtering,2.2452131074694551e-57
10,slaughtering,1.4732607239898026e-271
1,start,0.004227382687313071
2,start,1.6988789492131486e-4
3,start,0.0022065552999274225
4,start,0.011320651727825632
5,start,0.0022805366312609043
6,start,0.0017005148272782678
7,start,0.0021796860867406664
8,start,0.002318288615717228
9,start,0.002371760805252541
10,start,0.001104791122291143
1,stocking,3.5913158771533734e-12
2,stocking,1.2956740873799206e-50
3,stocking,2.0401778580404734e-5
4,stocking,1.4387939935551273e-14
5,stocking,1.5768491358020178e-36
6,stocking,8.238611327262464e-5
7,stocking,1.0101139962869899e-4
8,stocking,2.8000262638936606e-4
9,stocking,9.081393994509275e-5
10,stocking,2.067478354319766e-63
