topic,term,beta
2,jurez,1.8045209606691526e-196
3,jurez,1.143807368201156e-53
4,jurez,1.8733219036529706e-72
5,jurez,3.268658371373256e-35
6,jurez,4.876695619564783e-22
7,jurez,8.289071154039071e-5
8,jurez,2.685656100071628e-52
9,jurez,3.720075976020836e-44
10,jurez,1.9745417818264658e-60
11,jurez,5.4454e-319
12,jurez,2.244187722511082e-68
1,quintal,2.552048569188263e-152
2,quintal,5.4163155744565496e-191
3,quintal,1.8578591453160306e-4
4,quintal,3.720075976020836e-44
5,quintal,3.044976898368372e-20
6,quintal,1.7139682612650117e-18
7,quintal,1.4582543790149305e-5
8,quintal,4.2634459449864174e-60
9,quintal,2.293991175443744e-8
10,quintal,3.720075976020836e-44
11,quintal,4.118961026050567e-83
12,quintal,6.09442799199777e-63
1,tire,5.709449319788772e-60
2,tire,1.0440148535152747e-4
3,tire,1.2446694782809458e-267
4,tire,9.735623911374848e-52
5,tire,7.422492828589718e-22
6,tire,7.1008045299907515e-9
7,tire,1.3812965979048254e-5
8,tire,2.2968727437191525e-5
9,tire,1.7424353979266415e-5
10,tire,1.1896746126619627e-73
11,tire,8.188665806540006e-49
12,tire,3.619847243192021e-262
1,lucila,4.44790385516766e-60
2,lucila,5.220074267576373e-5
3,lucila,7.855658297978693e-9
4,lucila,3.580829182333584e-151
5,lucila,3.720075976020836e-44
6,lucila,4.26571766337642e-60
7,lucila,6.90732895685293e-5
8,lucila,8.806461674470261e-42
9,lucila,2.090922477511969e-4
10,lucila,3.720075976020836e-44
11,lucila,3.2787237596424536e-308
12,lucila,4.084446053519961e-60
1,1200.00,6.8397702613343535e-77
2,1200.00,6.569110244725421e-77
3,1200.00,6.108502699753612e-7
4,1200.00,4.904796556896987e-76
5,1200.00,2.5485069973974618e-76
6,1200.00,5.376923671586803e-110
7,1200.00,3.720075976020836e-44
8,1200.00,3.720075976020836e-44
9,1200.00,1.1418554595578516e-164
10,1200.00,7.768459358354052e-77
11,1200.00,1.0788352239272143e-4
12,1200.00,1.858586117502989e-143
1,chef,3.720075976020836e-44
2,chef,7.902683651192302e-46
3,chef,5.170245067803872e-60
4,chef,2.4924684240711138e-51
5,chef,3.720075976020836e-44
6,chef,6.177345328056543e-28
7,chef,2.212184e-318
8,chef,8.26e-321
9,chef,5.2273061937799215e-5
10,chef,1.8569079847796924e-76
11,chef,6.489839146872778e-5
12,chef,1.37783941737851e-76
1,inconvenience,1.3711169085851106e-76
2,inconvenience,3.480049511717585e-5
3,inconvenience,4.727242092945816e-60
4,inconvenience,4.769426035750608e-60
5,inconvenience,3.435562058690128e-60
6,inconvenience,2.769082896074927e-47
7,inconvenience,2.515e-321
8,inconvenience,0
9,inconvenience,4.966755190218563e-156
10,inconvenience,1.8967710110902186e-60
11,inconvenience,4.326559431248522e-5
12,inconvenience,1.1555163401757294e-76
1,150.00,7.624680871521639e-77
2,150.00,1.3013827465686768e-60
3,150.00,3.5238781998171e-60
4,150.00,9.507351291493226e-5
5,150.00,2.561007455246624e-60
6,150.00,1.3297067805663147e-31
7,150.00,6.789847459226376e-19
8,150.00,1.2770680492308752e-76
9,150.00,7.33468210774295e-77
10,150.00,8.137510962796199e-47
11,150.00,4.326559431248522e-5
12,150.00,6.784531366505525e-97
1,500.00,0
2,500.00,1.195536881054132e-76
3,500.00,3.6537943517479606e-53
4,500.00,4.5415576886036466e-60
5,500.00,7.046785753693953e-37
6,500.00,2.751454447012828e-41
7,500.00,7.546644149424347e-77
8,500.00,2.1944635153992706e-60
9,500.00,1.7424353979266415e-5
10,500.00,1.196700295429628e-189
11,500.00,8.653118862497044e-5
12,500.00,1.0490581136360546e-76
1,"40,000",1.6450660688737133e-55
2,"40,000",2.7746385819526782e-77
3,"40,000",2.8269786058596983e-4
4,"40,000",2.0716713917781016e-76
5,"40,000",7.572000981564606e-291
6,"40,000",1.2217237501380822e-49
7,"40,000",6.4824773921486374e-74
8,"40,000",6.738447744149479e-65
9,"40,000",1.2552e-319
10,"40,000",4.829162873272303e-45
11,"40,000",1.2979678293745557e-4
12,"40,000",2.4346861756729444e-77
1,flavor,9.646681531423206e-159
2,flavor,1.990017067502852e-49
3,flavor,4.640258865020418e-5
4,flavor,3.720075976020836e-44
5,flavor,0
6,flavor,5.416425122876064e-13
7,flavor,7.562179563261632e-6
8,flavor,7.930513535885662e-5
9,flavor,3.720075976020836e-44
10,flavor,2.863752628909579e-7
11,flavor,4.946307383456266e-60
12,flavor,1.6789655374101354e-49
1,school's,5.402242468967323e-60
2,school's,5.296221658592139e-60
3,school's,3.720075976020836e-44
4,school's,2.6668512162652117e-286
5,school's,1.042250113422733e-59
6,school's,3.894822423401843e-5
7,school's,5.445217056141357e-5
8,school's,6.991394377837081e-60
9,school's,2.3696593528290876e-15
10,school's,3.6391379634294775e-31
11,school's,2.169712931302157e-133
12,school's,8.572079344135992e-76
1,ernesto,3.6225668095365087e-60
2,ernesto,6.96009902343517e-5
3,ernesto,3.720075976020836e-44
4,ernesto,3.720075976020836e-44
5,ernesto,3.720075976020836e-44
6,ernesto,3.720075976020836e-44
7,ernesto,1.3815118590065125e-5
8,ernesto,3.720075976020836e-44
9,ernesto,3.556392961926649e-60
10,ernesto,3.720075976020836e-44
11,ernesto,7.534475780467493e-28
12,ernesto,1.6298255442023062e-5
1,adems,3.7072010826810075e-129
2,adems,3.3436807496834045e-129
3,adems,6.696854276037524e-111
4,adems,0.001188418911436683
5,adems,4.95759133125603e-108
6,adems,1.6186899026254227e-113
7,adems,2.7591307618844765e-89
8,adems,1.2714205604534457e-129
9,adems,7.85442839009958e-96
10,adems,3.4492166846e-314
11,adems,9.57936931680659e-129
12,adems,2.409374303735394e-129
1,al,3.4662601262098082e-78
2,al,2.1839753035748317e-78
3,al,4.237138653815947e-124
4,al,0.004135697811799656
5,al,1.2915328803234289e-77
6,al,2.191597367852852e-72
7,al,5.591005080954523e-52
8,al,4.257897705622504e-71
9,al,2.3191178078903223e-81
10,al,3.4880967397556943e-149
11,al,4.896970335046416e-111
12,al,4.252891906349233e-48
1,artculos,4.381376839186164e-112
2,artculos,4.191788120391278e-102
3,artculos,2.1617995616038533e-110
4,artculos,7.1305134686201e-4
5,artculos,6.130805271800991e-111
6,artculos,8.164510071694533e-111
7,artculos,6.72135984670351e-77
8,artculos,4.552981314637324e-101
9,artculos,1.4623676629934584e-78
10,artculos,5.679390698753529e-112
11,artculos,9.448178257483757e-112
12,artculos,3.105526657322242e-112
1,ayuda,1.2937387990901074e-95
2,ayuda,7.058665119312243e-90
3,ayuda,1.2016798716819071e-110
4,ayuda,0.002804668630990572
5,ayuda,9.33267703459648e-95
6,ayuda,1.2891961475798595e-109
7,ayuda,7.686325480843956e-86
8,ayuda,2.852580644084769e-225
9,ayuda,1.2176513715041162e-95
10,ayuda,1.56485e-319
11,ayuda,1.9896201631105786e-128
12,ayuda,4.4327508362152995e-53
1,clase,6.793145869548616e-96
2,clase,4.91056371813675e-86
3,clase,5.089547768836486e-111
4,clase,6.179778339470747e-4
5,clase,4.9003892048246684e-95
6,clase,9.463952636824236e-173
7,clase,9.753639648196549e-95
8,clase,9.5626299229509e-129
9,clase,6.393627052569895e-96
10,clase,2.29266e-319
11,clase,6.79686784790116e-129
12,clase,7.311374537468476e-113
1,dentro,7.656898155300095e-111
2,dentro,1.616381078375682e-94
3,dentro,3.2060206941743233e-93
4,dentro,1.9014702582986927e-4
5,dentro,1.239999363254938e-93
6,dentro,1.5377588426619546e-93
7,dentro,3.321992608108072e-39
8,dentro,3.7265025825737103e-94
9,dentro,1.0010993554167713e-66
10,dentro,4.091536205903408e-61
11,dentro,3.0768784678888054e-94
12,dentro,5.427221215417471e-111
1,escolar,2.6690569845628222e-129
2,escolar,1.2621348853185195e-79
3,escolar,5.1499810803711374e-111
4,escolar,3.8029405165973854e-4
5,escolar,1.4605207493263194e-111
6,escolar,4.834824987679746e-173
7,escolar,4.19537653500509e-87
8,escolar,9.703248251721135e-129
9,escolar,6.451010100153913e-96
10,escolar,1.667401310521191e-308
11,escolar,6.89681568713652e-129
12,escolar,1.7346664424759194e-129
1,gastos,5.6223267315025935e-129
2,gastos,1.7436738226072927e-112
3,gastos,9.34473426240074e-111
4,gastos,4.2783080811720605e-4
5,gastos,2.650141442176691e-111
6,gastos,2.9823821872390498e-114
7,gastos,2.5909144831657125e-85
8,gastos,5.315232538079507e-112
9,gastos,1.008414190180884e-95
10,gastos,1.620325961627589e-61
11,gastos,1.452803421774614e-128
12,gastos,3.654047690392805e-129
1,ingreso,4.664408075671103e-129
2,ingreso,4.20702604026464e-129
3,ingreso,8.047781631707484e-111
4,ingreso,5.229043210321405e-4
5,ingreso,2.2823291728687803e-111
6,ingreso,3.0394212004021936e-111
7,ingreso,2.2990752767988582e-92
8,ingreso,4.57753314186512e-112
9,ingreso,9.015227505255219e-96
10,ingreso,2.1142800172908275e-112
11,ingreso,1.205278230242864e-128
12,ingreso,3.0314797360682134e-129
1,logro,2.6606951360381003e-111
2,logro,8.218877555535573e-70
3,logro,1.4500256899391752e-93
4,logro,2.852205387448037e-4
5,logro,5.608294841805721e-94
6,logro,6.955007591694014e-94
7,logro,1.6914307611893318e-43
8,logro,7.467156362622216e-111
9,logro,3.6048112669204432e-78
10,logro,3.4740379594835257e-74
11,logro,5.737630625388126e-111
12,logro,1.8859048137693407e-111
1,medio,3.709562018295329e-129
2,medio,1.2493730347599498e-112
3,medio,1.5551394979025633e-94
4,medio,2.3768378228733637e-4
5,medio,1.8988730651962676e-111
6,medio,2.5287654032727685e-111
7,medio,4.668723335092685e-81
8,medio,3.808457820771646e-112
9,medio,8.130729474218043e-79
10,medio,1.231401198692826e-122
11,medio,9.585469950125083e-129
12,medio,2.4109087167337432e-129
1,ofrece,1.0918928315044652e-111
2,ofrece,2.3108591286599158e-61
3,ofrece,7.434873887962793e-94
4,ofrece,2.852205387448037e-4
5,ofrece,2.8756018024311487e-94
6,ofrece,2.034696020766282e-110
7,ofrece,2.434113131097211e-59
8,ofrece,2.893917405144168e-106
9,ofrece,2.3092548955613646e-78
10,ofrece,1.4153738012011071e-111
11,ofrece,2.354601872624172e-111
12,ofrece,7.739353220791832e-112
1,otra,6.308562866926393e-129
2,otra,9.521591779209944e-89
3,otra,1.0247212883553076e-110
4,otra,8.081248597769443e-4
5,otra,2.9060819459506386e-111
6,otra,7.922224869774776e-183
7,otra,2.4360790942193525e-84
8,otra,5.828557325854851e-112
9,otra,1.0806335943995797e-95
10,otra,3.814577e-318
11,otra,1.6301261305355854e-128
12,otra,1.370020248755752e-139
1,otro,4.332665806749552e-129
2,otro,7.903931464250972e-92
3,otro,7.586520937691954e-111
4,otro,5.229043210321405e-4
5,otro,2.151516883640607e-111
6,otro,2.8652159849909488e-111
7,otro,5.289808320416502e-91
8,otro,7.627641726372624e-225
9,otro,8.624905909676673e-96
10,otro,1.9930995090131033e-112
11,otro,1.119556370531654e-128
12,otro,1.6770125624375213e-33
1,padres,3.514380909355479e-112
2,padres,2.759690859793127e-98
3,padres,1.7340181838483493e-110
4,padres,6.655145904045425e-4
5,padres,4.917628817851934e-111
6,padres,6.548899896986206e-111
7,padres,1.9805937133721997e-93
8,padres,9.862998362029187e-112
9,padres,1.6032519919021805e-95
10,padres,2.065112297309204e-95
11,padres,7.578553161444933e-112
12,padres,1.5783715931728182e-44
1,soltero,5.348469990398787e-112
2,soltero,6.329548621105513e-89
3,soltero,4.7612500228718176e-91
4,soltero,3.8029405165973854e-4
5,soltero,7.48404650348721e-111
6,soltero,9.966647176977925e-111
7,soltero,5.060120566619347e-85
8,soltero,1.5010311094645695e-111
9,soltero,1.6161714709031987e-78
10,soltero,6.93299203236464e-112
11,soltero,1.1533657051021586e-111
12,soltero,3.0481871164958174e-99
1,temporada,3.9095620378403337e-129
2,temporada,9.501609455560647e-79
3,temporada,6.987886297768012e-111
4,temporada,3.8029405165973854e-4
5,temporada,1.981745713720745e-111
6,temporada,2.639128486672785e-111
7,temporada,3.854148339068424e-87
8,temporada,3.9746706089607388e-112
9,temporada,8.109308508624174e-96
10,temporada,1.8358286840032763e-112
11,temporada,1.0102267935144366e-128
12,temporada,2.5408921994899983e-129
1,vive,5.757809416967662e-77
2,vive,1.0435472559277092e-76
3,vive,3.720075976020836e-44
4,vive,8.081248597769443e-4
5,vive,2.228028075790048e-60
6,vive,2.3941573417794817e-60
7,vive,1.5870045273921013e-74
8,vive,1.1484790554137243e-4
9,vive,3.4061701509389407e-154
10,vive,1.2300924838144024e-60
11,vive,2.9481738487130087e-56
12,vive,6.974891812178115e-29
1,lourdes,1.741359787621972e-71
2,lourdes,3.4282168915524604e-4
3,lourdes,6.929230228620274e-55
4,lourdes,1.622481364691592e-197
5,lourdes,3.8613689526034626e-212
6,lourdes,3.484057527340922e-4
7,lourdes,9.32372511284505e-5
8,lourdes,5.7357515002831186e-5
9,lourdes,4.980422414125322e-4
10,lourdes,7.42570727070336e-31
11,lourdes,6.767615591163826e-267
12,lourdes,4.780632783674023e-86
1,"60,000",1.1767453507902405e-47
2,"60,000",7.874951123864178e-83
3,"60,000",1.3831644315125428e-75
4,"60,000",7.878317685582807e-77
5,"60,000",6.227843261363968e-56
6,"60,000",0
7,"60,000",4.345153261310195e-72
8,"60,000",3.269559960510867e-62
9,"60,000",3.696404977083393e-94
10,"60,000",4.761254882239205e-94
11,"60,000",1.730623772499409e-4
12,"60,000",2.2406663791582877e-88
1,speak,6.896074950839721e-49
2,speak,2.1081201368029195e-64
3,speak,2.1298573775710214e-4
4,speak,3.4624481109267687e-265
5,speak,5.911264959900286e-39
6,speak,4.062713656173607e-12
7,speak,2.425931772713746e-28
8,speak,2.7180480510372517e-4
9,speak,4.0908869800827455e-5
10,speak,5.6699208316770324e-62
11,speak,6.457958645085544e-6
12,speak,7.047086510700169e-65
1,partition,3.8462679263801103e-35
2,partition,0
3,partition,2.552960466211147e-5
4,partition,3.997341165698778e-60
5,partition,0
6,partition,1.6275465373568467e-306
7,partition,2.763023718013025e-5
8,partition,3.546404307410006e-36
9,partition,3.764338025411989e-195
10,partition,3.720075976020836e-44
11,partition,3.154403211905847e-5
12,partition,1.370511836787392e-60
1,specialties,4.830074115993348e-60
2,specialties,1.0440148533216642e-4
3,specialties,3.720075976020836e-44
4,specialties,7.577131192926065e-265
5,specialties,3.9702955674108055e-307
6,specialties,1.1407777888370967e-14
7,specialties,2.763023718013025e-5
8,specialties,6.250913988563954e-60
9,specialties,1.398585411646441e-14
10,specialties,8.47532509206876e-46
11,specialties,9.812804576054723e-135
12,specialties,1.6943970878373675e-82
1,mixers,1.3408720134924622e-76
2,mixers,1.728185760306639e-60
3,mixers,4.679573432206802e-60
4,mixers,9.507351291493462e-5
5,mixers,3.40091846755812e-60
6,mixers,5.9541707846016175e-37
7,mixers,8.289071154039071e-5
8,mixers,7.916359547026223e-54
9,mixers,3.852811896125553e-32
10,mixers,1.7647575071539314e-270
11,mixers,1.9845750326764625e-76
12,mixers,1.4956405054454516e-62
1,obtains,5.232458419841149e-60
2,obtains,1.7272143951392523e-45
3,obtains,3.2883117022180302e-24
4,obtains,3.720075976020836e-44
5,obtains,5e-324
6,obtains,2.372764335430273e-5
7,obtains,5.5260474360260507e-5
8,obtains,3.1127137551860624e-5
9,obtains,3.484870795853283e-5
10,obtains,2.442806373644128e-44
11,obtains,6.377568280553534e-60
12,obtains,4.1925411969715836e-49
1,hato,7.915575519302509e-94
2,hato,5.440542935995311e-61
3,hato,1.8255826281214604e-60
4,hato,3.8042706620034556e-59
5,hato,9.795663851993136e-54
6,hato,3.2299081186685906e-7
7,hato,4.362856437744228e-44
8,hato,0.0013960598064946042
9,hato,4.0446431685919724e-4
10,hato,9.19920754373154e-46
11,hato,5.409272381712203e-58
12,hato,7.583156944874637e-76
1,nuevo,5.6e-322
2,nuevo,1.3149415486018127e-37
3,nuevo,1.255521312536937e-60
4,nuevo,4.8260450968212326e-5
5,nuevo,1.435540645097926e-173
6,nuevo,4.8471384535736656e-14
7,nuevo,1.3069772480486173e-42
8,nuevo,2.9961823174391337e-4
9,nuevo,2.7775543785078837e-4
10,nuevo,3.839750713648066e-46
11,nuevo,2.668238458236066e-56
12,nuevo,8.243585954111587e-79
1,shower,3.720075976020836e-44
2,shower,2.506985558155873e-45
3,shower,7.802531098180522e-60
4,shower,1.6667049884975553e-256
5,shower,3.720075976020836e-44
6,shower,4.369278496749276e-13
7,shower,2.6906849329220067e-6
8,shower,3.3680892759766445e-24
9,shower,4.8879428414446155e-5
10,shower,3.130708034260855e-60
11,shower,2.1632797156242606e-5
12,shower,9.907870755518731e-104
1,marlene,3.501206552305331e-60
2,marlene,6.746839868232165e-7
3,marlene,9.294491981663079e-60
4,marlene,0.0015934527431594476
5,marlene,5.462640242271079e-67
6,marlene,3.99169768845456e-121
7,marlene,9.608254592523327e-20
8,marlene,9.388155337535523e-33
9,marlene,4.252920389535055e-5
10,marlene,1.5437328834191208e-49
11,marlene,4.53353343964149e-34
12,marlene,3.2151075541992283e-60
1,trustworthy,7.156902064669526e-5
2,trustworthy,7.237558804385439e-40
3,trustworthy,4.6745062799389e-29
4,trustworthy,4.140339504715177e-32
5,trustworthy,2.395237003813977e-22
6,trustworthy,1.7171375354231538e-9
7,trustworthy,2.3637500667365924e-5
8,trustworthy,3.980382736941914e-5
9,trustworthy,2.00792850834067e-4
10,trustworthy,5.341890535294421e-15
11,trustworthy,4.732809507609431e-16
12,trustworthy,1.3178418175014622e-44
1,permitted,1.3358389364529747e-92
2,permitted,3.720075976020836e-44
3,permitted,2.0386564358486828e-25
4,permitted,2.1051654219931866e-184
5,permitted,1.0001604417267329e-41
6,permitted,3.720075976020836e-44
7,permitted,1.0698112174260542e-4
8,permitted,5.885461087316614e-6
9,permitted,6.171220060342369e-36
10,permitted,3.720075976020836e-44
11,permitted,3.369852162317545e-76
12,permitted,1.2103401637459092e-33
1,italy,2.9438868371386545e-60
2,italy,1.1547252113067658e-4
3,italy,7.815000970107951e-60
4,italy,1.1235120272554065e-43
5,italy,3.720075976020836e-44
6,italy,4.2737210947610634e-213
7,italy,4.647050331595138e-5
8,italy,9.367e-321
9,italy,7.584416769385734e-45
10,italy,1.2029771887560943e-27
11,italy,3.5881487835397004e-60
12,italy,1.3256831013856821e-63
1,chris,7.245487445778718e-77
2,chris,1.270402074978018e-60
3,chris,3.4399888801670876e-60
4,chris,3.4706859105342505e-60
5,chris,2.5000402024296126e-60
6,chris,7.684863196928633e-22
7,chris,5.5260474360260507e-5
8,chris,4.125232573718217e-51
9,chris,2.637511680111566e-54
10,chris,1.380270157123013e-60
11,chris,1.0723777765406083e-76
12,chris,6.106174523660674e-77
1,knutson,7.245487445778718e-77
2,knutson,1.270402074978018e-60
3,knutson,3.4399888801670876e-60
4,knutson,3.4706859105342505e-60
5,knutson,2.5000402024296126e-60
6,knutson,1.054873715013711e-21
7,knutson,5.5260474360260507e-5
8,knutson,5.678939779862877e-52
9,knutson,1.0386543848390861e-54
10,knutson,1.380270157123013e-60
11,knutson,1.0723777765406083e-76
12,knutson,6.106174523660674e-77
1,aquino,3.720075976020836e-44
2,aquino,1.957020213289743e-43
3,aquino,5.574607047798099e-60
4,aquino,5.624352523105518e-60
5,aquino,9.4e-323
6,aquino,4.279260490068302e-5
7,aquino,1.1555205157076288e-76
8,aquino,2.0159573040862963e-7
9,aquino,1.3640193295078338e-4
10,aquino,2.236769947172113e-60
11,aquino,2.820992477065343e-76
12,aquino,9.659227301959586e-307
1,estela,7.640560553801142e-66
2,estela,5.8418441747437074e-5
3,estela,3.720075976020836e-44
4,estela,1.5543061157568887e-190
5,estela,5.118110661955109e-69
6,estela,4.2779794121176374e-5
7,estela,0
8,estela,1.928600892944948e-5
9,estela,3.7706986780790285e-4
10,estela,6.070839928305946e-91
11,estela,1.1136384031546252e-293
12,estela,1.3211292736207104e-62
1,francia,2.2133420190630195e-60
2,francia,1.1005334559687138e-88
3,francia,5.875657246028216e-60
4,francia,1.832627269792967e-301
5,francia,7.137925200169598e-74
6,francia,3.5987527515346653e-4
7,francia,1.7228195815866972e-60
8,francia,7.744212444117666e-27
9,francia,3.3488827460774505e-4
10,francia,5.88155587786247e-214
11,francia,2.435445773280674e-309
12,francia,2.0324801005646672e-60
1,garca,1.9620061482974192e-60
2,garca,2.132416628733608e-26
3,garca,5.208447471152568e-60
4,garca,7.893895692022638e-271
5,garca,3.720075976020836e-44
6,garca,4.208798491142318e-5
7,garca,1.5271849458295367e-60
8,garca,2.539160141976221e-60
9,garca,4.9766761270154585e-5
10,garca,1.3192478272334575e-45
11,garca,2.1195806698498911e-50
12,garca,1.2940589840753798e-92
1,hernandez,1.152695911339273e-72
2,hernandez,1.3970553649236204e-4
3,hernandez,1.1473314995401421e-20
4,hernandez,1.2786921356862777e-217
5,hernandez,1.0013647126568368e-63
6,hernandez,6.010063614984433e-49
7,hernandez,4.3180494483034527e-69
8,hernandez,9.457905895356153e-5
9,hernandez,2.2396361440312742e-4
10,hernandez,3.720075976020836e-44
11,hernandez,7.04684362200253e-99
12,hernandez,2.027475742208553e-52
1,inocencia,4.9459736227094234e-99
2,inocencia,1.7541684892719872e-60
3,inocencia,3.720075976020836e-44
4,inocencia,7.551421324478267e-227
5,inocencia,0
6,inocencia,1.722260870144469e-49
7,inocencia,8.382519095637577e-77
8,inocencia,4.935886512135157e-5
9,inocencia,2.239224702294872e-4
10,inocencia,1.9058741039358464e-60
11,inocencia,2.046439071068187e-76
12,inocencia,5.3289040898476456e-79
1,josefina,1.434921572358959e-187
2,josefina,6.325773089302964e-294
3,josefina,1.44400662983312e-85
4,josefina,2.887380261732334e-178
5,josefina,3.097906640900707e-292
6,josefina,1.4526921716503396e-4
7,josefina,2.8629492319606195e-9
8,josefina,3.726851212794502e-4
9,josefina,7.113772001686449e-4
10,josefina,2.779476569687116e-48
11,josefina,2.27e-322
12,josefina,4.7653532017097624e-52
1,marte,2.9438628040764625e-78
2,marte,3.720075976020836e-44
3,marte,1.6470071220540915e-262
4,marte,6.876952467357083e-51
5,marte,9.610673437743787e-55
6,marte,1.4213450934616418e-4
7,marte,1.2155043155188066e-61
8,marte,1.9872445262624166e-10
9,marte,2.6375515148776917e-4
10,marte,7.90817941279685e-69
11,marte,4.160326076665764e-103
12,marte,2.117434596592053e-86
1,castro,3.720075976020836e-44
2,castro,5.775554437733341e-88
3,castro,6.303343035215337e-60
4,castro,8.169812639122433e-190
5,castro,1.6814559650925581e-59
6,castro,1.0135237541497102e-4
7,castro,1.468478945342339e-76
8,castro,9.234155569828112e-23
9,castro,1.9594580468762398e-4
10,castro,2.47208461378026e-79
11,castro,1.2709566353591836e-90
12,castro,2.453755140046277e-90
1,fatima,3.6642221515647785e-60
2,fatima,6.96009902343517e-5
3,fatima,3.720075976020836e-44
4,fatima,3.720075976020836e-44
5,fatima,1.6717098992806085e-170
6,fatima,3.720075976020836e-44
7,fatima,3.720075976020836e-44
8,fatima,4.2307555322153537e-5
9,fatima,8.98766483481075e-5
10,fatima,3.9029840804013676e-60
11,fatima,6.233623347478345e-66
12,fatima,3.3648024313246483e-60
1,gregorio,2.4502420747317636e-72
2,gregorio,1.6789658129037852e-256
3,gregorio,1.2733306365271755e-54
4,gregorio,2.5492654639473738e-294
5,gregorio,3.190130952860667e-54
6,gregorio,2.2445665564233185e-5
7,gregorio,5.179598651305054e-66
8,gregorio,1.8180709670177765e-36
9,gregorio,1.6361445385228732e-4
10,gregorio,4.89716266995e-313
11,gregorio,2.9101981296117957e-98
12,gregorio,1.6595474779889496e-60
1,marie,3.3184037757062726e-55
2,marie,2.6578154975744726e-65
3,marie,3.720075976020836e-44
4,marie,4.748505240728028e-59
5,marie,1.1723347560031329e-64
6,marie,2.887476363127819e-25
7,marie,2.3277949531793324e-63
8,marie,5.403636364207308e-4
9,marie,3.5676043068611136e-4
10,marie,3.269340277915073e-58
11,marie,2.4218354618668713e-53
12,marie,3.0954274066934387e-82
1,oral,6.647232479458974e-77
2,oral,6.3841914729798085e-77
3,oral,2.3558155048830813e-4
4,oral,3.320647145526243e-60
5,oral,2.413656203289348e-121
6,oral,2.5703155201737495e-60
7,oral,4.029923458833214e-77
8,oral,1.1133539040399463e-76
9,oral,1.7424353979266415e-5
10,oral,1.4974231998428523e-154
11,oral,7.067303699300881e-48
12,oral,8.72818945228953e-102
1,toothpaste,1.8159612162434058e-60
2,toothpaste,6.157039430407603e-84
3,toothpaste,4.820748707986151e-60
4,toothpaste,4.863767064923814e-60
5,toothpaste,3.075249894504044e-98
6,toothpaste,1.009080243422779e-25
7,toothpaste,8.530862096229886e-77
8,toothpaste,2.350153868612022e-60
9,toothpaste,6.969741591706567e-5
10,toothpaste,8.452048782852617e-244
11,toothpaste,6.942832270743005e-86
12,toothpaste,1.667571032231255e-60
1,ysabel,1.7558612513413403e-166
2,ysabel,1.552153852562204e-82
3,ysabel,2.773e-320
4,ysabel,3.720075976020836e-44
5,ysabel,5.269708979686945e-201
6,ysabel,7.338300086086545e-31
7,ysabel,2.8630734194540982e-55
8,ysabel,2.158764840302913e-4
9,ysabel,3.415458443526401e-4
10,ysabel,2.382305178524077e-60
11,ysabel,3.139932898416711e-83
12,ysabel,6.859620219563395e-262
1,franco,1.1518793644933739e-76
2,franco,1.8338689542275297e-157
3,franco,4.3269520080249994e-60
4,franco,3.299112044685125e-263
5,franco,3.1446479482653626e-60
6,franco,8.257442516678975e-16
7,franco,1.0788220780749153e-46
8,franco,1.8586026126349458e-5
9,franco,5.5598356087640784e-5
10,franco,1.0004898840295949e-81
11,franco,2.801829107468938e-80
12,franco,4.393380416290201e-87
1,guzman,6.340095339252676e-67
2,guzman,1.632599435435972e-56
3,guzman,3.8779611631822915e-66
4,guzman,6.264402222296117e-194
5,guzman,8.130532182174105e-64
6,guzman,5.149961613668331e-35
7,guzman,6.221717443225082e-83
8,guzman,1.1936462546627755e-8
9,guzman,0.00033105367079797933
10,guzman,3.4673774755043455e-60
11,guzman,3.6555875803790445e-88
12,guzman,9.21700980537838e-66
1,resume,3.720075976020836e-44
2,resume,1.3633928509838718e-57
3,resume,6.713080459892786e-60
4,resume,9.927104988949998e-55
5,resume,8.643672236733622e-23
6,resume,8.667001698722282e-23
7,resume,1.9683630247296927e-60
8,resume,1.4380354673613247e-5
9,resume,1.1079939938265529e-4
10,resume,1.7592458890906938e-40
11,resume,2.1958540455347026e-5
12,resume,6.058067535847688e-84
1,bedspreads,1.4770512928082554e-76
2,bedspreads,8.7590525302533e-64
3,bedspreads,2.438030297912996e-75
4,bedspreads,4.3316583806049995e-57
5,bedspreads,4.650100917038863e-51
6,bedspreads,1.0929455974773891e-6
7,bedspreads,4.4140312740326096e-5
8,bedspreads,8.319151353699012e-5
9,bedspreads,4.382819412538772e-4
10,bedspreads,9.577479042520638e-61
11,bedspreads,2.1320485493642563e-59
12,bedspreads,5.678700167134958e-82
1,cuevas,1.2066446654669614e-97
2,cuevas,2.714495340399607e-101
3,cuevas,3.4827856693876285e-60
4,cuevas,3.9866417925910867e-184
5,cuevas,3.720075976020836e-44
6,cuevas,3.778484058949341e-5
7,cuevas,4.5078724184678e-77
8,cuevas,3.816637814838039e-49
9,cuevas,1.7377498180993757e-4
10,cuevas,3.720075976020836e-44
11,cuevas,1.210998337469551e-51
12,cuevas,6.266388135105462e-77
1,dulce,2.826433433921718e-134
2,dulce,1.547812112704918e-249
3,dulce,3.720075976020836e-44
4,dulce,8.941011749786948e-56
5,dulce,2.672715808323152e-34
6,dulce,6.6935257676712146e-18
7,dulce,2.20698459570369e-308
8,dulce,2.1963458916071074e-4
9,dulce,3.735437143365872e-4
10,dulce,7.460889667297665e-48
11,dulce,3.459100298274987e-76
12,dulce,4.80073154026514e-65
1,justa,1.7199999470158733e-76
